"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Sh3bgr",0.196257124253191,-0.136310373562095,0.422129348671007,0.674460852769242,0.788932464955871,-5.64288753307532
"Gm13199",0.000932380635871026,-0.476777829539055,0.00169565629251899,0.998652767929644,0.999311485721528,-5.64309151057322
"Gm4924",0.252621726719967,2.22243468347811,1.21145927686645,0.230536568319334,0.460247263568947,-5.64364114832907
"Gramd1c",-0.137686203031878,-0.320673444970097,-0.275800544645485,0.783662434778229,0.871562338878715,-5.64431779178314
"Gm5451",-0.244254258771512,0.19930076804558,-0.58738578936793,0.559180033929436,0.745469667170604,-5.64446268715515
"Zfp781",-0.151968429405545,-0.27150764294188,-0.316082787011414,0.753052239260662,0.849209064525745,-5.6451336251472
"Otop2",-0.226029392746029,0.080886987337551,-0.530824202098281,0.597527914266599,0.745469667170604,-5.64536551337202
"Gm43328",0.0569486367610439,-0.443893860714609,0.111756545958609,0.911394781420236,0.943542318434082,-5.64540152969643
"Psmc6",-0.155742816217325,6.76086875795553,-1.87874162072957,0.0652096590269431,0.186088427113464,-5.64547114205723
"Poli",0.198050524098634,3.85734458625172,1.5303811190852,0.131252755155498,0.312818453485827,-5.64547292693887
"Calhm5",0.239443258785803,2.45819390927461,1.26381347716334,0.211254545882465,0.431532606553896,-5.64565074817458
"Ppcdc",0.188430874923973,4.12155161392156,1.57036994670909,0.121662916180864,0.295284797098111,-5.64577369841228
"Cited4",0.00710550391599799,-0.465404668871136,0.0135112791902262,0.989265351471353,0.993848013716806,-5.64590445518501
"Zkscan4",0.113739412009399,-0.369633551554237,0.223950053000224,0.823567811235052,0.902273469263614,-5.64603726775311
"Wdr31",0.25938590660524,1.7485753713996,1.0921131264652,0.279211225970389,0.505572208673164,-5.64624274427785
"Gm3375",-0.262549352026476,1.54984141561931,-1.03688123225855,0.304011103510241,0.53778707772521,-5.64630728334967
"Best3",-0.0784433899533489,-0.417249810761865,-0.153439682911029,0.87857377301244,0.93097859702662,-5.64635114015576
"Gemin8",0.202428962130501,3.5960229463293,1.48693494047468,0.142342843393811,0.330158500344414,-5.64639451665497
"Mgst2",-0.184561297535678,4.04473953430683,-1.55702847921132,0.124797928639544,0.30116014676632,-5.64696368571447
"Ccdc106",-0.108625882407574,-0.366804705120285,-0.217405174428203,0.828640714040301,0.906412913727708,-5.64719063099735
"Adtrp",0.0956345783723692,-0.393464358028501,0.184261936598145,0.854438172735302,0.92170906150284,-5.64773237788507
"Scml2",0.270658997740345,1.59228055239489,1.04945046511824,0.298239396045574,0.530555256535276,-5.64776608141059
"Prodh",0.219012776987043,3.02597568858307,1.38071654904071,0.172560638382566,0.376794204143745,-5.64843832388155
"Slc16a8",-0.259583381056967,0.490295938322191,-0.699275444495888,0.487120392152313,0.675286655929698,-5.64857240623776
"Gm2694",0.194343554789665,3.93284425504969,1.53994389671429,0.128906458358933,0.308532619721919,-5.64875588038273
"Ldb3",0.173753029697119,-0.204823644488437,0.359786352750724,0.720288176930046,0.824484794073976,-5.64894420430138
"Vmn2r1",0.22753821022477,0.0910500287065786,0.530887500025971,0.597484321564224,0.745469667170604,-5.649362695229
"Slc6a12",-0.145613051929978,-0.291945147464497,-0.284952680625839,0.776675629424755,0.866332315375261,-5.64962741440486
"Zc2hc1c",0.237037632021839,2.3720656897924,1.24086871317864,0.219552742552344,0.444065383369888,-5.64992299331427
"Gm49322",-0.204223049619396,-0.0258599719820217,-0.464591174699724,0.643929689761615,0.769362854444123,-5.65015709171847
"Lamc3",-0.136919443183738,-0.294102159544678,-0.274878397848484,0.784367411785282,0.871990287889311,-5.65090013900337
"Cavin1",-0.156067396970241,9.35197148540989,-2.13480638343079,0.0369296273005744,0.120406718545577,-5.65093817351175
"Rmdn1",0.274467494813831,1.15480183922911,0.921144968459579,0.360716138382368,0.598606842346237,-5.65115020141149
"Pdrg1",0.161670595696552,5.79963403614076,1.77492934295273,0.0810543496290646,0.219317392520894,-5.65229285610257
"Hist3h2a",-0.0827848666461726,-0.383747515447721,-0.163549984100899,0.870642897065017,0.929455843985319,-5.65275567709937
"Gpr137c",-0.0562663747102163,-0.410880785270783,-0.107570949468895,0.914700048217994,0.944872866150511,-5.65294891514665
"Gm2991",-0.252013488178041,0.365740823596312,-0.642333240859425,0.523138452306333,0.711208887639602,-5.65302234022206
"Boc",-0.0650160503610438,-0.40182064561551,-0.12458047234338,0.901278061180045,0.937896048735949,-5.6538293286049
"Ergic2",-0.169092619708513,4.95031564841689,-1.67553045135207,0.0991086936606736,0.253025532703068,-5.65396280984484
"Dazap1",0.152566925464423,7.4947076523914,1.9482262330711,0.0561369014823996,0.166117291805363,-5.65421822482576
"Pld2",0.156970940891486,5.8501036651861,1.77863322644433,0.0804383001090624,0.218234342879102,-5.65532134521192
"1700120C14Rik",-0.160324658787358,-0.195081528632788,-0.342539974202327,0.733158694424206,0.835053042503861,-5.65558576834362
"Begain",0.0629883862799274,-0.393887478016197,0.125898752525357,0.900238980120683,0.937896048735949,-5.65571995217147
"Zfp58",-0.267592158437228,0.697729148639918,-0.76375938913386,0.448046159562912,0.638725997347139,-5.65575165035897
"Fam213a",-0.200182842907895,3.57219756211271,-1.47421317841595,0.145726245247811,0.336454991429614,-5.65662565037877
"Adi1",-0.171500932520307,4.69031749888402,-1.64013856165265,0.106283730113305,0.26724583961363,-5.65784974240578
"Lmbrd1",-0.161012322445133,5.84022803303198,-1.77513249870499,0.081020458171345,0.219269142842906,-5.65860135991183
"Ndufb3",0.168426928896369,5.41808028142424,1.72876330104984,0.0890677176531627,0.233817743314258,-5.6587245307704
"Gm9522",-0.15892625982116,-0.180804096594401,-0.342269568849297,0.73336111598992,0.835212578485079,-5.65880198766648
"Lsm14b",0.152768652750465,6.78820837525985,1.87442418696277,0.0658121814059613,0.187553040873783,-5.65892629656036
"Gm9396",0.258038984321475,0.631175363413735,0.739274739312324,0.462663644712994,0.652411884646409,-5.65892916654535
"Ido2",0.173750579523129,-0.145878885069922,0.370416877251199,0.712394924958756,0.818253272495437,-5.65924427348145
"2610021A01Rik",0.22100525283651,2.94123237922982,1.35510799565756,0.180535251568409,0.389400244295221,-5.66013126428563
"Epha4",0.266966947289414,1.42974338374107,0.991458088407367,0.325500095161664,0.56111823347358,-5.66049181591556
"Rph3al",-0.26743916974818,0.930474778754629,-0.83713886479485,0.405883776744226,0.609731743563503,-5.66056693181029
"Wipf1",-0.154651864574926,6.31671395606619,-1.82449851988598,0.0731278284081992,0.20306097318921,-5.6606903178525
"Acads",0.158357791328366,5.81516594368057,1.77154463347601,0.0816207421689354,0.220086660057976,-5.6609310560805
"Scrn3",-0.20374623772519,3.2328581922926,-1.40947062208657,0.16393160290836,0.362057609237996,-5.66130542685771
"Lrp6",0.16280185753312,6.13439507022212,1.80538649324346,0.0761034495415727,0.208839000766931,-5.66143243420747
"Cux2",-0.083810879618976,-0.347512846375594,-0.16334831060445,0.870800969326978,0.929455843985319,-5.6615076861493
"Nccrp1",-0.221240993885063,0.14791687609273,-0.530542835791212,0.597721706601096,0.745469667170604,-5.66170521092975
"Gm16062",-0.159379966771244,-0.166829801864749,-0.340664898796936,0.734562739734604,0.836036255160989,-5.66273435254749
"Pwwp2a",-0.195600698680009,3.76384790788714,-1.50189796736185,0.13844287006662,0.324421549565341,-5.66301071921188
"M1ap",0.25371307249774,0.556078123872262,0.70510131037449,0.483514291494041,0.671514838664825,-5.66311201810781
"Phpt1",-0.0522290240586217,-0.371128334185911,-0.102526552279542,0.918685495408198,0.946191462820418,-5.66324484133169
"Zfp689",0.220429048568108,2.90888806728994,1.34596720015331,0.183448738681277,0.394040329361255,-5.66355253933894
"Ermard",-0.221358939937991,2.7467761331431,-1.30963186503794,0.195383891618372,0.409026980099884,-5.66436031299591
"Gm7045",0.0394389434235818,-0.375578209673076,0.0760531696094905,0.939633422660839,0.960779220871697,-5.66442426416764
"Hlx",0.214348556814339,3.00695162236092,1.36480355493097,0.177483600282655,0.384341369779419,-5.66467518292444
"Gm6104",-0.171838720505575,-0.102718373839416,-0.379965987901649,0.70533144060976,0.811753936390219,-5.66499473024719
"Mid1-ps1",0.00317139529458563,-0.381677099764031,0.00631418676103896,0.994983286645387,0.997577052739962,-5.66545056342474
"Cox18",0.182894668092675,4.06798450049263,1.54928843931971,0.126646109333069,0.304698264983095,-5.66558586444008
"4930511M06Rik",0.191746460983083,3.7728639722754,1.5029882769881,0.138162023220319,0.324421549565341,-5.66574986260678
"Mtrf1l",-0.215071745339378,2.93391049257023,-1.34745666250593,0.182971574322975,0.393200974269102,-5.66587312426134
"Gm10020",-0.128210034488015,-0.234511924699575,-0.271236861927202,0.787153117592393,0.873914058468673,-5.66633521827419
"Tmem29",-0.230057637573316,2.61596124596664,-1.27972307603441,0.205638735625339,0.422789484493299,-5.66643786653981
"Nr2c1",-0.18015849493639,4.10733617802699,-1.55331094229756,0.125682899629346,0.302861184272727,-5.66660685458637
"Aurkb",0.154909612084358,7.30426144060859,1.92237330867888,0.0593782347495576,0.172916866407824,-5.66664225952062
"Zup1",0.231542208465507,2.87837773838675,1.33720488341785,0.186274992743311,0.397174297403106,-5.66684082474479
"9430085M18Rik",-0.00637551595355704,-0.375789233905712,-0.0122551851177236,0.990263258966618,0.994560992040952,-5.66691680484653
"Avil",-0.0880537177582741,-0.311495988639142,-0.180332701252835,0.85750773421262,0.923087621640085,-5.66717921946232
"Trappc10",-0.157980212498755,6.02618433061821,-1.79011616395624,0.0785531395932985,0.214355009780574,-5.66719002505049
"Cdkn2aip",-0.158917470362333,5.53358486263245,-1.73589509403916,0.087788633721166,0.231349567749844,-5.66773043668315
"Uchl4",0.0653512150181313,-0.335393375184428,0.131674079792374,0.895688902195606,0.935537132577714,-5.66877987088649
"Ino80d",-0.191828848212498,4.96088191904207,-1.66729377901921,0.100742123574086,0.256381117798317,-5.6690335639849
"Fyn",0.15784474913988,5.90894282908792,1.77688066731626,0.0807293072194183,0.218763043786906,-5.66914340091794
"Asl",0.163192106268821,5.57758878092797,1.74047492842305,0.0869752812454031,0.229671598971881,-5.66922577966559
"Rtca",0.16326303598339,5.40553817178919,1.72100500650527,0.0904766081870794,0.236289665241448,-5.66923260664176
"Ttc9c",-0.160885865517929,5.42596122535035,-1.72248748394566,0.0902059811996514,0.23570365752012,-5.66965115480506
"Gm7902",0.0507224845695316,-0.34263924961453,0.101555489684715,0.919452950498185,0.946595600937036,-5.67010245927323
"Arfip2",0.158401542004719,6.30186147724947,1.81747621232267,0.074209615309985,0.205313269024292,-5.67098056211672
"Gcnt2",-0.183543476702952,4.04644513977108,-1.54105691046276,0.128635556940079,0.308100267815343,-5.67113796222145
"Efcc1",-0.216765784393726,0.178474547532169,-0.522038803923278,0.603592663287192,0.745469667170604,-5.67265653761016
"Ddx10",-0.168965293132782,5.03962686833306,-1.67489302583358,0.0992343241407322,0.253275230330963,-5.67268397067142
"Gm37359",-0.251103963431614,0.551638541400264,-0.685195130893987,0.495897024262923,0.683704939995337,-5.67276109140222
"Efhb",-0.275185413771521,1.00821311131419,-0.846122873951629,0.40089391052935,0.608347319523477,-5.67294674661416
"Gm20056",-0.0395896107131155,-0.336099229848837,-0.0807770603666087,0.935891916088122,0.958173386045979,-5.6732135476147
"Gm7335",-0.258947416583048,0.722068351457184,-0.748708341504817,0.456999660143446,0.647433967291159,-5.67331054422512
"Gm9320",-0.113600055097103,-0.233967029622613,-0.239363702270598,0.811650964712553,0.892619931268856,-5.67349462287491
"Eps8",-0.153637378426079,8.65515166889314,-2.05350552602853,0.0444526398420781,0.139316909923979,-5.67395526369896
"2310002F09Rik",0.242389167439769,2.15539366525844,1.16880040644226,0.247172459911831,0.47363938647693,-5.67399995362248
"Ptpn14",0.152779315406142,6.59639986883699,1.84571130372867,0.0699400520045988,0.195862270545542,-5.67507183671748
"Tarbp2",-0.171603899384941,4.81475874087222,-1.6451722599663,0.105238178873067,0.265080615301802,-5.67537790056259
"Klhl22",-0.191264176160219,4.29023830924342,-1.57422404288116,0.120769121553922,0.293467346696429,-5.67540534190584
"Smim15",0.166909845207274,5.04071765374537,1.67372596685819,0.0994646780188126,0.253746942356025,-5.67597199515618
"Rbak",-0.230722360312641,2.53789205471826,-1.25420740692873,0.214699938546216,0.436708470903651,-5.67613415303624
"Dhx32",-0.164425908077906,5.7080421893648,-1.75031255921735,0.085249254386539,0.226141576601246,-5.6761943982749
"Gm8741",-0.214501863620945,0.191783620968838,-0.52167871872674,0.60384184218717,0.745469667170604,-5.67646375141316
"Dgkz",-0.15735638604157,5.83333894840882,-1.76385461944167,0.0829198249430858,0.222309590694385,-5.67654605933768
"Gm29666",0.222998323509078,0.257642699627629,0.55531177292689,0.580775382358181,0.745469667170604,-5.6773566098849
"Hk1os",0.266761935932171,1.21111449582297,0.907846156255519,0.367643053708407,0.600621078500135,-5.67781667416162
"Ckap2l",0.15727021229677,6.62783134305732,1.84730830901685,0.0697048674571953,0.195404046366249,-5.67797471744925
"Gm5577",-0.275473401486525,1.06232172465191,-0.856526138537942,0.395163208738461,0.602131170790065,-5.67851513217601
"Rpl10-ps6",0.223131199728414,0.261807747766454,0.553363711518339,0.582099808682453,0.745469667170604,-5.67930101983749
"Mrps14",-0.163005203980115,5.60627244509955,-1.73705502811184,0.0875820434198935,0.230961164622601,-5.6794029214011
"Pdcl3",0.152318832897546,6.54878652859074,1.83820157557776,0.0710549518565293,0.198394434595731,-5.6796379900967
"Gm17275",0.24483791569928,0.451203174686553,0.637264178473345,0.526411507421252,0.714591321990064,-5.67965589894681
"Etohd2",-0.0443183371639706,-0.301660789722638,-0.0920030903528778,0.927006438389817,0.951931588940687,-5.68015181758944
"Srprb",-0.174900049109163,4.79473427861591,-1.63944387144685,0.10642868544281,0.267536418428317,-5.68034238478283
"Zbtb49",0.226465982792614,2.53679418996783,1.2528748220024,0.215181157223025,0.437426625496102,-5.68055671026436
"Gm6576",-0.236177819066582,0.422952962756137,-0.620791381673357,0.537121465761424,0.724671373695026,-5.68065308188904
"Zfp467",0.0927732451394308,-0.252129695714199,0.186370479173516,0.852791884239994,0.920545174086079,-5.68068534964621
"Gm16897",0.25457862796737,1.73626828339561,1.05514249775862,0.295650499246313,0.5264985119942,-5.68108216755732
"A530072M11Rik",-0.0945416392288723,-0.230188279829416,-0.197976939990923,0.843741858754091,0.917115173303644,-5.6826907253255
"Gm4654",-0.188083733964867,0.0439001668656532,-0.425403185082377,0.672086377405851,0.787465146649858,-5.68273183038513
"Cdca4",-0.153132008709235,6.33432671056363,-1.81357358793195,0.0748165912697015,0.206553094510337,-5.68297853130025
"Shld1",0.259347709448084,1.300182739683,0.92844151771225,0.356951515885444,0.593875284486921,-5.68344480744406
"Gm9001",-0.0242042444102945,-0.299113977232407,-0.0476031415335005,0.962192875721551,0.977005200510482,-5.68352958730465
"5730507C01Rik",-0.226271755502949,0.312565151168508,-0.564937235490889,0.574252657932164,0.745469667170604,-5.68405939282168
"Pkd1",0.152493313695606,7.50023943849832,1.93256826144198,0.058081489785072,0.170485998232931,-5.68420757207242
"Ndufa8",-0.172946064520788,5.28527764578508,-1.69706963773932,0.0949394775224046,0.244807583824769,-5.68463054864696
"Pdp1",0.174876239628051,4.40428844532264,1.58530870264078,0.118227850286013,0.288718289014502,-5.68470063689181
"Kif5c",0.176613674237301,0.000101944613891206,0.396427238762635,0.693216278193979,0.801424932626714,-5.6847734474928
"Gm9727",0.132670519395795,-0.156793010794253,0.272076104038809,0.786510864129877,0.873414077543495,-5.68535243288228
"Gm48488",-0.142812537822855,-0.104363105631105,-0.314479799944098,0.754263125615261,0.850258552310764,-5.6856035328392
"Stx5a",0.156992479922954,5.97803689908313,1.77464347563064,0.0811020594309384,0.21938127160779,-5.68561794862084
"Procr",0.156529059359371,6.1606044961159,1.79403665640155,0.0779180118601243,0.212921144057201,-5.68580685371376
"CT010583.2",0.174324375659747,0.00889339054221233,0.396955176058146,0.692829034372169,0.801078987238041,-5.68663122151276
"Dzank1",0.254709610332208,0.800448327590772,0.76073011293045,0.44983994531907,0.640213654392445,-5.68678798650461
"Gm48969",-0.059354980777127,-0.260105046178377,-0.122125352974273,0.903213670840508,0.939332585963429,-5.68683197071036
"Thsd7a",0.225797341560105,0.303008978434204,0.55771843880052,0.579141165793962,0.745469667170604,-5.68706230270151
"Gm3468",-0.0779196737017463,-0.235837637619407,-0.164316741908739,0.87004195853765,0.929455843985319,-5.68712937817114
"Lrrc42",0.15519343923576,6.20661882440555,1.79805346963015,0.0772717330221853,0.211471333479001,-5.68730354896066
